a,origin,destination,requirement_status,requirement
36141,Tunisia,Namibia,1,visa_on_arrival
36142,Tunisia,Nauru,0,visa_required
36143,Tunisia,Nepal,1,visa_on_arrival
36144,Tunisia,Netherlands,0,visa_required
36145,Tunisia,New Zealand,0,visa_required
36146,Tunisia,Nicaragua,1,visa_on_arrival
36147,Tunisia,Niger,2,visa_free
36148,Tunisia,Nigeria,1,visa_on_arrival
36149,Tunisia,North Korea,0,visa_required
36150,Tunisia,North Macedonia,0,visa_required
36151,Tunisia,Norway,0,visa_required
36152,Tunisia,Oman,0,visa_required
36153,Tunisia,Pakistan,3,eta
36154,Tunisia,Palau,1,visa_on_arrival
36155,Tunisia,Palestinian Territories,2,visa_free
36156,Tunisia,Panama,0,visa_required
36157,Tunisia,Papua New Guinea,0,visa_required
36158,Tunisia,Paraguay,0,visa_required
36159,Tunisia,Peru,0,visa_required
36160,Tunisia,Philippines,2,visa_free
36161,Tunisia,Poland,0,visa_required
36162,Tunisia,Portugal,0,visa_required
36163,Tunisia,Qatar,0,visa_required
36164,Tunisia,Romania,0,visa_required
36165,Tunisia,Russia,0,visa_required
36166,Tunisia,Rwanda,1,visa_on_arrival
36167,Tunisia,Saint Kitts and Nevis,0,visa_required
36168,Tunisia,Saint Lucia,0,visa_required
36169,Tunisia,Samoa,1,visa_on_arrival
36170,Tunisia,San Marino,0,visa_required
36171,Tunisia,São Tomé and Príncipe,0,visa_required
36172,Tunisia,Saudi Arabia,0,visa_required
36173,Tunisia,Senegal,2,visa_free
36174,Tunisia,Serbia,0,visa_required
36175,Tunisia,Seychelles,1,visa_on_arrival
36176,Tunisia,Sierra Leone,0,visa_required
36177,Tunisia,Singapore,0,visa_required
36178,Tunisia,Slovakia,0,visa_required
36179,Tunisia,Slovenia,0,visa_required
36180,Tunisia,Solomon Islands,0,visa_required
36181,Tunisia,Somalia,1,visa_on_arrival
36182,Tunisia,South Africa,2,visa_free
36183,Tunisia,South Korea,3,eta
36184,Tunisia,South Sudan,1,visa_on_arrival
36185,Tunisia,Spain,0,visa_required
36186,Tunisia,Sri Lanka,3,eta
36187,Tunisia,Saint Vincent and the Grenadines,2,visa_free
36188,Tunisia,Sudan,0,visa_required
36189,Tunisia,Suriname,2,visa_free
36190,Tunisia,Sweden,0,visa_required
36191,Tunisia,Switzerland,0,visa_required
36192,Tunisia,Syria,2,visa_free
36193,Tunisia,Taiwan,0,visa_required
36194,Tunisia,Tajikistan,1,visa_on_arrival
36195,Tunisia,Tanzania,1,visa_on_arrival
36196,Tunisia,Thailand,0,visa_required
36197,Tunisia,Timor-Leste,1,visa_on_arrival
36198,Tunisia,Togo,1,visa_on_arrival
36199,Tunisia,Tonga,0,visa_required
36200,Tunisia,Trinidad and Tobago,0,visa_required
36201,Tunisia,Turkmenistan,0,visa_required
36202,Tunisia,Tuvalu,1,visa_on_arrival
36203,Tunisia,Turkey,2,visa_free
36204,Tunisia,Uganda,1,visa_on_arrival
36205,Tunisia,Ukraine,0,visa_required
36206,Tunisia,United Arab Emirates,0,visa_required
36207,Tunisia,United Kingdom,0,visa_required
36208,Tunisia,USA,0,visa_required
36209,Tunisia,Uruguay,0,visa_required
36210,Tunisia,Uzbekistan,1,visa_on_arrival
36211,Tunisia,Vanuatu,2,visa_free
36212,Tunisia,Vatican City,0,visa_required
36213,Tunisia,Venezuela,0,visa_required
36214,Tunisia,Vietnam,0,visa_required
36215,Tunisia,Yemen,0,visa_required
36216,Tunisia,Zambia,0,visa_required
36217,Tunisia,Zimbabwe,0,visa_required
36218,Tunisia,Tunisia,4,
36219,Turkey,Afghanistan,0,visa_required
36220,Turkey,Albania,2,visa_free
36221,Turkey,Algeria,0,visa_required
36222,Turkey,Andorra,0,visa_required
36223,Turkey,Angola,1,visa_on_arrival
36224,Turkey,Antigua and Barbuda,2,visa_free
36225,Turkey,Argentina,2,visa_free
36226,Turkey,Armenia,1,visa_on_arrival
36227,Turkey,Australia,0,visa_required
36228,Turkey,Austria,0,visa_required
36229,Turkey,Azerbaijan,2,visa_free
36230,Turkey,Bahamas,2,visa_free
36231,Turkey,Bahrain,0,visa_required
36232,Turkey,Bangladesh,1,visa_on_arrival
36233,Turkey,Barbados,2,visa_free
36234,Turkey,Belarus,2,visa_free
36235,Turkey,Belgium,0,visa_required
36236,Turkey,Belize,2,visa_free
36237,Turkey,Benin,0,visa_required
36238,Turkey,Bhutan,0,visa_required
36239,Turkey,Bolivia,2,visa_free
36240,Turkey,Bosnia and Herzegovina,2,visa_free
36241,Turkey,Botswana,2,visa_free
36242,Turkey,Brazil,2,visa_free
36243,Turkey,Brunei,2,visa_free
36244,Turkey,Bulgaria,0,visa_required
36245,Turkey,Burkina Faso,1,visa_on_arrival
36246,Turkey,Burundi,1,visa_on_arrival
36247,Turkey,Cambodia,1,visa_on_arrival
36248,Turkey,Cameroon,0,visa_required
36249,Turkey,Canada,0,visa_required
36250,Turkey,Cape Verde,1,visa_on_arrival
36251,Turkey,Central African Republic,0,visa_required
36252,Turkey,Chad,0,visa_required
36253,Turkey,Chile,2,visa_free
36254,Turkey,China,0,visa_required
36255,Turkey,Colombia,2,visa_free
36256,Turkey,Comoros,1,visa_on_arrival
36257,Turkey,Congo [Republic],0,visa_required
36258,Turkey,Congo [DRC],1,visa_on_arrival
36259,Turkey,Costa Rica,2,visa_free
36260,Turkey,Côte d'Ivoire,3,eta
36261,Turkey,Croatia,0,visa_required
36262,Turkey,Cuba,1,visa_on_arrival
36263,Turkey,Cyprus,0,visa_required
36264,Turkey,Czech Republic,0,visa_required
36265,Turkey,Denmark,0,visa_required
36266,Turkey,Djibouti,1,visa_on_arrival
36267,Turkey,Dominica,2,visa_free
36268,Turkey,Dominican Republic,2,visa_free
36269,Turkey,Ecuador,2,visa_free
36270,Turkey,Egypt,1,visa_on_arrival
36271,Turkey,El Salvador,2,visa_free
36272,Turkey,Equatorial Guinea,2,visa_free
36273,Turkey,Eritrea,0,visa_required
36274,Turkey,Estonia,0,visa_required
36275,Turkey,Eswatini,2,visa_free
36276,Turkey,Ethiopia,1,visa_on_arrival
36277,Turkey,Fiji,2,visa_free
36278,Turkey,Finland,0,visa_required
36279,Turkey,France,0,visa_required
36280,Turkey,Gabon,2,visa_free
36281,Turkey,Gambia,2,visa_free
36282,Turkey,Georgia,2,visa_free
36283,Turkey,Germany,0,visa_required
36284,Turkey,Ghana,0,visa_required
36285,Turkey,Greece,0,visa_required
36286,Turkey,Grenada,0,visa_required
36287,Turkey,Guatemala,2,visa_free
36288,Turkey,Guinea,1,visa_on_arrival
36289,Turkey,Guinea-Bissau,0,visa_required
36290,Turkey,Guyana,0,visa_required
36291,Turkey,Haiti,2,visa_free
36292,Turkey,Honduras,2,visa_free
36293,Turkey,Hong Kong,2,visa_free
36294,Turkey,Hungary,0,visa_required
36295,Turkey,Iceland,0,visa_required
36296,Turkey,India,0,visa_required
36297,Turkey,Indonesia,1,visa_on_arrival
36298,Turkey,Iran,2,visa_free
36299,Turkey,Iraq,0,visa_required
36300,Turkey,Ireland,0,visa_required
36301,Turkey,Israel,0,visa_required
36302,Turkey,Italy,0,visa_required
36303,Turkey,Jamaica,2,visa_free
36304,Turkey,Japan,2,visa_free
36305,Turkey,Jordan,2,visa_free
36306,Turkey,Kazakhstan,2,visa_free
36307,Turkey,Kenya,1,visa_on_arrival
36308,Turkey,Kiribati,0,visa_required
36309,Turkey,Kosovo,2,visa_free
36310,Turkey,Kuwait,1,visa_on_arrival
36311,Turkey,Kyrgyzstan,2,visa_free
36312,Turkey,Laos,1,visa_on_arrival
36313,Turkey,Latvia,0,visa_required
36314,Turkey,Lebanon,1,visa_on_arrival
36315,Turkey,Lesotho,1,visa_on_arrival
36316,Turkey,Liberia,0,visa_required
36317,Turkey,Libya,1,visa_on_arrival
36318,Turkey,Liechtenstein,0,visa_required
36319,Turkey,Lithuania,0,visa_required
36320,Turkey,Luxembourg,0,visa_required
36321,Turkey,Macao,2,visa_free
36322,Turkey,Madagascar,1,visa_on_arrival
36323,Turkey,Malawi,1,visa_on_arrival
36324,Turkey,Malaysia,2,visa_free
36325,Turkey,Maldives,1,visa_on_arrival
36326,Turkey,Mali,0,visa_required
36327,Turkey,Malta,0,visa_required
36328,Turkey,Marshall Islands,1,visa_on_arrival
36329,Turkey,Mauritania,1,visa_on_arrival
36330,Turkey,Mauritius,2,visa_free
36331,Turkey,Mexico,3,eta
36332,Turkey,Micronesia,2,visa_free
36333,Turkey,Moldova,2,visa_free
36334,Turkey,Monaco,0,visa_required
36335,Turkey,Mongolia,2,visa_free
36336,Turkey,Montenegro,2,visa_free
36337,Turkey,Morocco,2,visa_free
36338,Turkey,Mozambique,1,visa_on_arrival
36339,Turkey,Myanmar [Burma],0,visa_required
36340,Turkey,Namibia,1,visa_on_arrival
36341,Turkey,Nauru,0,visa_required
36342,Turkey,Nepal,1,visa_on_arrival
36343,Turkey,Netherlands,0,visa_required
36344,Turkey,New Zealand,0,visa_required
36345,Turkey,Nicaragua,2,visa_free
36346,Turkey,Niger,0,visa_required
36347,Turkey,Nigeria,1,visa_on_arrival
36348,Turkey,North Korea,0,visa_required
36349,Turkey,North Macedonia,2,visa_free
36350,Turkey,Norway,0,visa_required
36351,Turkey,Oman,1,visa_on_arrival
36352,Turkey,Pakistan,3,eta
36353,Turkey,Palau,1,visa_on_arrival
36354,Turkey,Palestinian Territories,2,visa_free
36355,Turkey,Panama,2,visa_free
36356,Turkey,Papua New Guinea,0,visa_required
36357,Turkey,Paraguay,2,visa_free
36358,Turkey,Peru,2,visa_free
36359,Turkey,Philippines,2,visa_free
36360,Turkey,Poland,0,visa_required
36361,Turkey,Portugal,0,visa_required
36362,Turkey,Qatar,1,visa_on_arrival
36363,Turkey,Romania,0,visa_required
36364,Turkey,Russia,0,visa_required
36365,Turkey,Rwanda,1,visa_on_arrival
36366,Turkey,Saint Kitts and Nevis,2,visa_free
36367,Turkey,Saint Lucia,2,visa_free
36368,Turkey,Samoa,1,visa_on_arrival
36369,Turkey,San Marino,0,visa_required
36370,Turkey,São Tomé and Príncipe,2,visa_free
36371,Turkey,Saudi Arabia,0,visa_required
36372,Turkey,Senegal,1,visa_on_arrival
36373,Turkey,Serbia,2,visa_free
36374,Turkey,Seychelles,1,visa_on_arrival
36375,Turkey,Sierra Leone,1,visa_on_arrival
36376,Turkey,Singapore,2,visa_free
36377,Turkey,Slovakia,0,visa_required
36378,Turkey,Slovenia,0,visa_required
36379,Turkey,Solomon Islands,0,visa_required
36380,Turkey,Somalia,1,visa_on_arrival
36381,Turkey,South Africa,2,visa_free
36382,Turkey,South Korea,3,eta
36383,Turkey,South Sudan,1,visa_on_arrival
36384,Turkey,Spain,0,visa_required
36385,Turkey,Sri Lanka,3,eta
36386,Turkey,Saint Vincent and the Grenadines,2,visa_free
36387,Turkey,Sudan,1,visa_on_arrival
36388,Turkey,Suriname,2,visa_free
36389,Turkey,Sweden,0,visa_required
36390,Turkey,Switzerland,0,visa_required
36391,Turkey,Syria,0,visa_required
36392,Turkey,Taiwan,1,visa_on_arrival
36393,Turkey,Tajikistan,2,visa_free
36394,Turkey,Tanzania,1,visa_on_arrival
36395,Turkey,Thailand,2,visa_free
36396,Turkey,Timor-Leste,1,visa_on_arrival
36397,Turkey,Togo,1,visa_on_arrival
36398,Turkey,Tonga,1,visa_on_arrival
36399,Turkey,Trinidad and Tobago,2,visa_free
36400,Turkey,Tunisia,2,visa_free
36401,Turkey,Turkmenistan,0,visa_required
36402,Turkey,Tuvalu,1,visa_on_arrival
36403,Turkey,Uganda,1,visa_on_arrival
36404,Turkey,Ukraine,2,visa_free
36405,Turkey,United Arab Emirates,0,visa_required
36406,Turkey,United Kingdom,0,visa_required
36407,Turkey,USA,0,visa_required
36408,Turkey,Uruguay,2,visa_free
36409,Turkey,Uzbekistan,2,visa_free
36410,Turkey,Vanuatu,2,visa_free
36411,Turkey,Vatican City,0,visa_required
36412,Turkey,Venezuela,2,visa_free
36413,Turkey,Vietnam,0,visa_required
36414,Turkey,Yemen,0,visa_required
36415,Turkey,Zambia,1,visa_on_arrival
36416,Turkey,Zimbabwe,1,visa_on_arrival
36417,Turkey,Turkey,4,
36418,Turkmenistan,Afghanistan,0,visa_required
36419,Turkmenistan,Albania,0,visa_required
36420,Turkmenistan,Algeria,0,visa_required
36421,Turkmenistan,Andorra,0,visa_required
36422,Turkmenistan,Angola,1,visa_on_arrival
36423,Turkmenistan,Antigua and Barbuda,2,visa_free
36424,Turkmenistan,Argentina,0,visa_required
36425,Turkmenistan,Armenia,0,visa_required
36426,Turkmenistan,Australia,0,visa_required
36427,Turkmenistan,Austria,0,visa_required
36428,Turkmenistan,Azerbaijan,1,visa_on_arrival
36429,Turkmenistan,Bahamas,0,visa_required
36430,Turkmenistan,Bahrain,0,visa_required
36431,Turkmenistan,Bangladesh,1,visa_on_arrival
36432,Turkmenistan,Barbados,2,visa_free
36433,Turkmenistan,Belarus,0,visa_required
36434,Turkmenistan,Belgium,0,visa_required
36435,Turkmenistan,Belize,0,visa_required
36436,Turkmenistan,Benin,0,visa_required
36437,Turkmenistan,Bhutan,0,visa_required
36438,Turkmenistan,Bolivia,1,visa_on_arrival
36439,Turkmenistan,Bosnia and Herzegovina,0,visa_required
36440,Turkmenistan,Botswana,0,visa_required
36441,Turkmenistan,Brazil,0,visa_required
36442,Turkmenistan,Brunei,0,visa_required
36443,Turkmenistan,Bulgaria,0,visa_required
36444,Turkmenistan,Burkina Faso,0,visa_required
36445,Turkmenistan,Burundi,1,visa_on_arrival
36446,Turkmenistan,Cambodia,1,visa_on_arrival
36447,Turkmenistan,Cameroon,0,visa_required
36448,Turkmenistan,Canada,0,visa_required
36449,Turkmenistan,Cape Verde,1,visa_on_arrival
36450,Turkmenistan,Central African Republic,0,visa_required
36451,Turkmenistan,Chad,0,visa_required
36452,Turkmenistan,Chile,0,visa_required
36453,Turkmenistan,China,0,visa_required
36454,Turkmenistan,Colombia,0,visa_required
36455,Turkmenistan,Comoros,1,visa_on_arrival
36456,Turkmenistan,Congo [Republic],0,visa_required
36457,Turkmenistan,Congo [DRC],1,visa_on_arrival
36458,Turkmenistan,Costa Rica,0,visa_required
36459,Turkmenistan,Côte d'Ivoire,3,eta
36460,Turkmenistan,Croatia,0,visa_required
36461,Turkmenistan,Cuba,1,visa_on_arrival
36462,Turkmenistan,Cyprus,0,visa_required
36463,Turkmenistan,Czech Republic,0,visa_required
36464,Turkmenistan,Denmark,0,visa_required
36465,Turkmenistan,Djibouti,1,visa_on_arrival
36466,Turkmenistan,Dominica,2,visa_free
36467,Turkmenistan,Dominican Republic,0,visa_required
36468,Turkmenistan,Ecuador,2,visa_free
36469,Turkmenistan,Egypt,0,visa_required
36470,Turkmenistan,El Salvador,0,visa_required
36471,Turkmenistan,Equatorial Guinea,0,visa_required
36472,Turkmenistan,Eritrea,0,visa_required
36473,Turkmenistan,Estonia,0,visa_required
36474,Turkmenistan,Eswatini,0,visa_required
36475,Turkmenistan,Ethiopia,1,visa_on_arrival
36476,Turkmenistan,Fiji,0,visa_required
36477,Turkmenistan,Finland,0,visa_required
36478,Turkmenistan,France,0,visa_required
36479,Turkmenistan,Gabon,1,visa_on_arrival
36480,Turkmenistan,Gambia,2,visa_free
36481,Turkmenistan,Georgia,2,visa_free
36482,Turkmenistan,Germany,0,visa_required
36483,Turkmenistan,Ghana,0,visa_required
36484,Turkmenistan,Greece,0,visa_required
36485,Turkmenistan,Grenada,0,visa_required
36486,Turkmenistan,Guatemala,0,visa_required
36487,Turkmenistan,Guinea,1,visa_on_arrival
36488,Turkmenistan,Guinea-Bissau,0,visa_required
36489,Turkmenistan,Guyana,0,visa_required
36490,Turkmenistan,Haiti,2,visa_free
36491,Turkmenistan,Honduras,0,visa_required
36492,Turkmenistan,Hong Kong,0,visa_required
36493,Turkmenistan,Hungary,0,visa_required
36494,Turkmenistan,Iceland,0,visa_required
36495,Turkmenistan,India,0,visa_required
36496,Turkmenistan,Indonesia,0,visa_required
36497,Turkmenistan,Iran,1,visa_on_arrival
36498,Turkmenistan,Iraq,0,visa_required
36499,Turkmenistan,Ireland,0,visa_required
36500,Turkmenistan,Israel,0,visa_required
36501,Turkmenistan,Italy,0,visa_required
36502,Turkmenistan,Jamaica,1,visa_on_arrival
36503,Turkmenistan,Japan,0,visa_required
36504,Turkmenistan,Jordan,1,visa_on_arrival
36505,Turkmenistan,Kazakhstan,0,visa_required
36506,Turkmenistan,Kenya,1,visa_on_arrival
36507,Turkmenistan,Kiribati,0,visa_required
36508,Turkmenistan,Kosovo,0,visa_required
36509,Turkmenistan,Kuwait,0,visa_required
36510,Turkmenistan,Kyrgyzstan,0,visa_required
36511,Turkmenistan,Laos,1,visa_on_arrival
36512,Turkmenistan,Latvia,0,visa_required
36513,Turkmenistan,Lebanon,1,visa_on_arrival
36514,Turkmenistan,Lesotho,1,visa_on_arrival
36515,Turkmenistan,Liberia,0,visa_required
36516,Turkmenistan,Libya,0,visa_required
36517,Turkmenistan,Liechtenstein,0,visa_required
36518,Turkmenistan,Lithuania,0,visa_required
36519,Turkmenistan,Luxembourg,0,visa_required
36520,Turkmenistan,Macao,1,visa_on_arrival
36521,Turkmenistan,Madagascar,1,visa_on_arrival
36522,Turkmenistan,Malawi,1,visa_on_arrival
36523,Turkmenistan,Malaysia,2,visa_free
36524,Turkmenistan,Maldives,1,visa_on_arrival
36525,Turkmenistan,Mali,0,visa_required
36526,Turkmenistan,Malta,0,visa_required
36527,Turkmenistan,Marshall Islands,1,visa_on_arrival
36528,Turkmenistan,Mauritania,1,visa_on_arrival
36529,Turkmenistan,Mauritius,1,visa_on_arrival
36530,Turkmenistan,Mexico,0,visa_required
36531,Turkmenistan,Micronesia,2,visa_free
36532,Turkmenistan,Moldova,0,visa_required
36533,Turkmenistan,Monaco,0,visa_required
36534,Turkmenistan,Mongolia,0,visa_required
36535,Turkmenistan,Montenegro,0,visa_required
36536,Turkmenistan,Morocco,0,visa_required
36537,Turkmenistan,Mozambique,1,visa_on_arrival
36538,Turkmenistan,Myanmar [Burma],0,visa_required
36539,Turkmenistan,Namibia,2,visa_free
36540,Turkmenistan,Nauru,0,visa_required
36541,Turkmenistan,Nepal,1,visa_on_arrival
36542,Turkmenistan,Netherlands,0,visa_required
36543,Turkmenistan,New Zealand,0,visa_required
36544,Turkmenistan,Nicaragua,1,visa_on_arrival
36545,Turkmenistan,Niger,0,visa_required
36546,Turkmenistan,Nigeria,1,visa_on_arrival
36547,Turkmenistan,North Korea,0,visa_required
36548,Turkmenistan,North Macedonia,0,visa_required
36549,Turkmenistan,Norway,0,visa_required
36550,Turkmenistan,Oman,0,visa_required
36551,Turkmenistan,Pakistan,0,visa_required
36552,Turkmenistan,Palau,1,visa_on_arrival
36553,Turkmenistan,Palestinian Territories,2,visa_free
36554,Turkmenistan,Panama,0,visa_required
36555,Turkmenistan,Papua New Guinea,0,visa_required
36556,Turkmenistan,Paraguay,0,visa_required
36557,Turkmenistan,Peru,0,visa_required
36558,Turkmenistan,Philippines,2,visa_free
36559,Turkmenistan,Poland,0,visa_required
36560,Turkmenistan,Portugal,0,visa_required
36561,Turkmenistan,Qatar,0,visa_required
36562,Turkmenistan,Romania,0,visa_required
36563,Turkmenistan,Russia,0,visa_required
36564,Turkmenistan,Rwanda,1,visa_on_arrival
36565,Turkmenistan,Saint Kitts and Nevis,0,visa_required
36566,Turkmenistan,Saint Lucia,0,visa_required
36567,Turkmenistan,Samoa,1,visa_on_arrival
36568,Turkmenistan,San Marino,0,visa_required
36569,Turkmenistan,São Tomé and Príncipe,0,visa_required
36570,Turkmenistan,Saudi Arabia,0,visa_required
36571,Turkmenistan,Senegal,0,visa_required
36572,Turkmenistan,Serbia,0,visa_required
36573,Turkmenistan,Seychelles,1,visa_on_arrival
36574,Turkmenistan,Sierra Leone,1,visa_on_arrival
36575,Turkmenistan,Singapore,0,visa_required
36576,Turkmenistan,Slovakia,0,visa_required
36577,Turkmenistan,Slovenia,0,visa_required
36578,Turkmenistan,Solomon Islands,0,visa_required
36579,Turkmenistan,Somalia,1,visa_on_arrival
36580,Turkmenistan,South Africa,0,visa_required
36581,Turkmenistan,South Korea,0,visa_required
36582,Turkmenistan,South Sudan,1,visa_on_arrival
36583,Turkmenistan,Spain,0,visa_required
36584,Turkmenistan,Sri Lanka,3,eta
36585,Turkmenistan,Saint Vincent and the Grenadines,2,visa_free
36586,Turkmenistan,Sudan,0,visa_required
36587,Turkmenistan,Suriname,2,visa_free
36588,Turkmenistan,Sweden,0,visa_required
36589,Turkmenistan,Switzerland,0,visa_required
36590,Turkmenistan,Syria,0,visa_required
36591,Turkmenistan,Taiwan,0,visa_required
36592,Turkmenistan,Tajikistan,1,visa_on_arrival
36593,Turkmenistan,Tanzania,0,visa_required
36594,Turkmenistan,Thailand,0,visa_required
36595,Turkmenistan,Timor-Leste,1,visa_on_arrival
36596,Turkmenistan,Togo,1,visa_on_arrival
36597,Turkmenistan,Tonga,0,visa_required
36598,Turkmenistan,Trinidad and Tobago,0,visa_required
36599,Turkmenistan,Tunisia,0,visa_required
36600,Turkmenistan,Tuvalu,1,visa_on_arrival
36601,Turkmenistan,Turkey,0,visa_required
36602,Turkmenistan,Uganda,1,visa_on_arrival
36603,Turkmenistan,Ukraine,0,visa_required
36604,Turkmenistan,United Arab Emirates,0,visa_required
36605,Turkmenistan,United Kingdom,0,visa_required
36606,Turkmenistan,USA,0,visa_required
36607,Turkmenistan,Uruguay,0,visa_required
36608,Turkmenistan,Uzbekistan,0,visa_required
36609,Turkmenistan,Vanuatu,0,visa_required
36610,Turkmenistan,Vatican City,0,visa_required
36611,Turkmenistan,Venezuela,0,visa_required
36612,Turkmenistan,Vietnam,0,visa_required
36613,Turkmenistan,Yemen,0,visa_required
36614,Turkmenistan,Zambia,0,visa_required
36615,Turkmenistan,Zimbabwe,1,visa_on_arrival
36616,Turkmenistan,Turkmenistan,4,
36617,Tuvalu,Afghanistan,0,visa_required
36618,Tuvalu,Albania,0,visa_required
36619,Tuvalu,Algeria,0,visa_required
36620,Tuvalu,Andorra,2,visa_free
36621,Tuvalu,Angola,1,visa_on_arrival
36622,Tuvalu,Antigua and Barbuda,2,visa_free
36623,Tuvalu,Argentina,0,visa_required
36624,Tuvalu,Armenia,1,visa_on_arrival
36625,Tuvalu,Australia,0,visa_required
36626,Tuvalu,Austria,2,visa_free
36627,Tuvalu,Azerbaijan,0,visa_required
36628,Tuvalu,Bahamas,2,visa_free
36629,Tuvalu,Bahrain,0,visa_required
36630,Tuvalu,Bangladesh,1,visa_on_arrival
36631,Tuvalu,Barbados,2,visa_free
36632,Tuvalu,Belarus,0,visa_required
36633,Tuvalu,Belgium,2,visa_free
36634,Tuvalu,Belize,2,visa_free
36635,Tuvalu,Benin,0,visa_required
36636,Tuvalu,Bhutan,0,visa_required
36637,Tuvalu,Bolivia,1,visa_on_arrival
36638,Tuvalu,Bosnia and Herzegovina,2,visa_free
36639,Tuvalu,Botswana,2,visa_free
36640,Tuvalu,Brazil,0,visa_required
36641,Tuvalu,Brunei,0,visa_required
36642,Tuvalu,Bulgaria,2,visa_free
36643,Tuvalu,Burkina Faso,0,visa_required
36644,Tuvalu,Burundi,1,visa_on_arrival
36645,Tuvalu,Cambodia,1,visa_on_arrival
36646,Tuvalu,Cameroon,0,visa_required
36647,Tuvalu,Canada,0,visa_required
36648,Tuvalu,Cape Verde,1,visa_on_arrival
36649,Tuvalu,Central African Republic,0,visa_required
36650,Tuvalu,Chad,0,visa_required
